user,item,rating
3588,1800197968,4
4372,1800282126,5
76,1800021141,5
3622,1808429955,5
6539,1804736435,4
4055,1808465901,3
4092,1808416650,4
7268,1800020789,1
7444,1807592183,4
5343,1800228118,3
4014,1800139980,5
1460,1807592188,3
4504,1807751254,5
2658,1800080788,5
5352,1800350475,5
3282,1808415480,5
6876,1800161524,4
1699,1808405757,5
1901,1800020664,5
5886,1807537463,5
1688,1800155161,4
5498,1808439408,5
867,1808429384,1
792,1800264849,5
2533,1808437039,5
2784,1800387396,3
931,1808406133,4
389,1800020133,4
4583,1808403030,1
307,1800116412,5
3386,1808404300,1
7396,1808421437,1
2844,1800057265,4
2781,1808403981,4
2602,1808405428,5
3838,1804104796,2
5252,1804484483,5
7168,1807592183,5
7609,1808429955,5
6203,1800024464,4
777,1808405650,5
3689,1807428619,4
1776,1800284187,4
7563,1808404889,4
2596,1808396013,4
7379,1808427800,1
5206,1800139687,4
4660,1804477318,3
4570,1800074038,4
6379,1807428853,4
7412,1808404742,5
6184,1800139510,4
3570,1800275050,4
6047,1800353749,5
6779,1808429384,5
990,1800022332,3
1628,1800327869,3
4562,1800117744,4
538,1800034007,5
4551,1800116994,5
7516,1804379962,5
1196,1807463608,1
154,1800231636,5
5751,1800126597,4
246,1808403742,4
5405,1807731530,5
1387,1804899878,2
3698,1804738128,5
5311,1808412549,3
110,1808403981,2
2752,1800125435,4
5146,1800119952,5
7452,1808429955,5
7381,1800026398,4
1267,1800243088,5
6978,1800353518,5
5038,1807743620,4
1316,1808438656,2
6792,1800161524,5
2309,1808404659,3
950,1800233344,5
7137,1800390370,4
2390,1800055455,4
4518,1800021290,5
4311,1808435941,1
3056,1804383571,5
4187,1800264832,4
584,1800067633,3
4558,1807733433,4
2202,1800040302,5
2433,1808403030,4
4818,1800021630,5
3791,1800154055,4
1301,1808405417,5
620,1808404659,4
6884,1800022581,4
96,1800024725,5
1734,1800018639,5
5173,1800353817,5
770,1800130186,5
610,1808403030,5
81,1804589078,5
5948,1807540366,5
6792,1804383564,3
2605,1807428937,4
2738,1808418671,3
6855,1808405417,5
5446,1808435651,5
2630,1807428619,4
6977,1802771203,4
4806,1808405250,4
4991,1804738128,5
3018,1800233344,5
1070,1800019955,4
2409,1800023931,4
2476,1807592188,5
131,1800119588,5
5584,1800019822,5
3873,1808429384,5
3304,1808416901,5
3056,1800133713,4
5762,1807634513,4
2096,1804738128,5
3488,1800020102,3
3091,1800182038,5
3944,1808435938,1
2600,1800019594,4
3924,1804713420,5
2192,1800019626,4
7472,1800197968,5
4728,1800019794,5
7345,1800373145,5
4992,1808405757,5
3295,1804379957,3
378,1800020522,5
1287,1800160926,1
1031,1807428853,5
4538,1800258211,4
4204,1808410814,5
4974,1803248906,5
2135,1800021539,3
7153,1808403329,4
5240,1800024657,1
5958,1800353571,4
6022,1808405757,4
749,1800341783,5
4243,1800168153,5
990,1800035096,4
4781,1807733433,5
7164,1800422570,5
5280,1808405757,3
3927,1800444945,3
6389,1800249953,4
6994,1804383559,5
5911,1807733433,2
4184,1804288910,2
1925,1800025551,5
5975,1800353571,5
506,1800025223,3
4633,1808404659,4
2745,1807592188,4
3760,1804288900,5
4968,1808405417,5
960,1808429530,5
4534,1807839027,5
1763,1808405417,5
4867,1807592188,5
3657,1808429384,5
7126,1807428853,5
3371,1808404170,5
1470,1808405650,5
4626,1808404300,5
6384,1800020333,5
1413,1800078490,4
5576,1807816319,4
2332,1808406133,5
4697,1808437039,5
25,1800114768,5
5992,1807879445,1
5846,1807617199,4
807,1808410341,5
5559,1800216534,5
1492,1808396025,5
7071,1800107273,5
2630,1808405417,5
5820,1800194750,5
5142,1800101011,5
5121,1808406133,5
6746,1808405757,5
4416,1800220730,1
7310,1800019594,3
6262,1800024381,4
6104,1807812168,3
4323,1800354940,1
5824,1804738128,5
3080,1808404439,5
599,1808405757,2
5206,1800340435,5
3007,1800289526,1
1893,1800247298,1
1573,1800265123,5
4184,1802761123,2
3755,1800361882,5
5755,1800340649,5
30,1804133339,4
3133,1800240294,5
4648,1807592188,5
4628,1800054624,5
6224,1800109653,5
3488,1800121659,5
1077,1807816302,5
4393,1808404300,2
1441,1800104240,5
316,1802761121,4
7207,1807428853,5
4331,1808403329,3
3383,1808414381,5
6792,1800261928,4
6649,1800020307,3
5450,1800074743,5
3638,1800328051,5
3233,1808405417,5
1310,1808428820,2
5083,1807838809,3
4110,1800120663,4
848,1808405417,5
4677,1800340927,5
5366,1808418750,5
3222,1800018676,4
1385,1808405417,4
7096,1800022439,4
7059,1807743620,4
3726,1808409321,5
6691,1808404841,5
7085,1800114768,4
5948,1800020102,2
7082,1808410707,3
5116,1800019304,4
622,1808405417,5
3294,1804383559,5
4703,1808405417,5
5104,1808404459,4
5692,1800019506,4
3543,1807645166,4
3801,1800018710,4
5455,1800221317,1
2250,1808402795,4
4945,1807993019,5
5977,1800111258,5
4925,1808465610,5
3843,1808403441,1
768,1800121659,5
2764,1807776058,3
5443,1808435938,4
4571,1800275725,1
2781,1808412006,5
726,1800379216,5
3183,1800064744,5
4003,1807799951,4
6539,1802814933,5
5911,1800020102,4
3180,1808404742,5
790,1808440470,5
5098,1800340649,4
6094,1800025816,4
1545,1800080788,4
3888,1804288900,5
6845,1800185256,4
3185,1807816183,3
4146,1800019531,5
275,1800019267,5
632,1800063512,5
2421,1800197968,4
2720,1808429955,4
1666,1807993019,1
6054,1800035407,3
6226,1800089890,5
1685,1800171299,5
81,1807993019,2
5263,1808405428,5
553,1808405757,5
5813,1807809591,4
5980,1800234519,3
3188,1808405417,1
3650,1800074038,5
4795,1802761041,4
5610,1808403062,4
4319,1800253360,5
2255,1808405417,5
2690,1800290305,4
6781,1800026398,4
3700,1807428853,4
5415,1808416650,1
5206,1800091499,5
6571,1807993019,3
5623,1800142010,5
4184,1804851373,2
4749,1800109653,5
6164,1808464571,2
1672,1807751013,1
6334,1807743675,3
2635,1807432594,5
4365,1800026332,4
2677,1808439571,5
4136,1807993019,1
4861,1800263567,1
844,1808402936,5
6704,1804383585,5
6693,1808438656,1
2759,1807592174,4
6510,1800019665,5
5560,1800244920,5
2961,1800024300,5
7549,1800240480,1
3920,1808406133,5
6710,1807592188,5
6332,1800260773,5
2031,1807859491,4
154,1800018964,5
2441,1800026398,4
2689,1800290380,5
1635,1808406133,3
1409,1800070046,5
2495,1808437039,5
1671,1808414381,5
3488,1800155161,5
473,1808467432,5
4847,1807858499,3
3555,1800250043,5
6883,1800421139,4
5460,1808405417,5
131,1800102510,4
715,1808435941,5
2772,1808412006,5
1184,1800421139,4
3933,1804857429,5
3545,1807731530,4
3755,1807816360,3
3385,1804318783,5
3398,1800020715,4
6539,1807428631,4
7483,1808406133,5
6319,1807537463,5
6377,1808414381,3
2278,1808446587,4
256,1808431865,5
4953,1808402795,5
6173,1807428853,4
6584,1808416901,4
5206,1800026237,5
4437,1800021539,5
3021,1808403030,5
6579,1800022106,5
4583,1804484483,5
5762,1800193151,4
1627,1800022996,5
6206,1808405417,5
2177,1808412615,3
131,1802813191,5
5067,1800342885,5
5192,1800353825,3
5404,1808403751,3
30,1808405712,4
7272,1808404398,5
2716,1807428619,4
4853,1808410707,4
1106,1808412006,3
2696,1808406642,3
2208,1800025551,1
2857,1807812168,1
7437,1804749968,5
5040,1808432813,5
5354,1800161524,5
18,1804090611,5
1921,1804738128,5
3018,1807428853,4
4963,1800244920,5
6931,1808403441,5
1668,1807745519,5
6939,1808437167,4
2686,1807634513,4
6874,1807537463,5
3368,1808416901,3
413,1800341693,5
3899,1808415480,4
777,1804713420,4
7162,1808405428,5
5802,1800096103,3
4552,1800024574,5
4087,1800379216,4
210,1807432594,5
3516,1808437039,5
2221,1800022581,4
4509,1800026266,5
6882,1807634444,5
5851,1800022439,5
5489,1804318786,4
823,1808403329,5
455,1807592183,5
6598,1800018639,5
7406,1800353813,2
7094,1807634842,5
5584,1807428853,5
990,1800036188,3
3429,1807745512,2
2434,1800134720,5
6933,1808405417,5
6172,1808437167,1
59,1800353483,5
4592,1808404742,5
5542,1800407195,5
2841,1808446833,4
5704,1804383559,1
6439,1807428619,5
237,1800350977,3
7415,1800122812,5
1925,1800342475,4
5974,1800306474,4
3625,1804713423,5
4060,1804555495,5
2114,1807428619,4
1018,1804090603,4
2794,1800071079,5
4648,1808402795,4
2806,1800022581,5
6476,1800256744,4
2409,1805535166,3
4306,1802771203,5
5838,1807812168,5
6742,1807839027,1
6366,1800221317,4
1513,1804383571,5
2261,1807733433,5
5927,1802771203,4
3448,1808409330,5
2857,1808429384,1
4099,1808409330,4
2273,1808409330,4
7224,1800181342,2
1664,1800235870,5
4509,1800353518,5
2939,1800019794,4
3203,1807816319,3
864,1808404742,5
5206,1800074743,5
6670,1804892925,5
4013,1807993019,5
2802,1808435938,5
4509,1800175338,5
6310,1807776248,5
3943,1804738128,5
990,1800020102,4
131,1800248072,4
1131,1807463608,5
7497,1800182207,5
5339,1808451445,5
4327,1807428619,5
2037,1800444902,5
2701,1800191133,5
4220,1808406133,4
1965,1808403786,4
2652,1808403030,5
2390,1800230976,2
6717,1800026266,5
761,1807745519,4
3774,1807432594,5
3843,1808403030,5
4720,1800354465,5
6290,1808429530,5
7030,1800020102,4
1537,1800021319,5
3022,1800022581,3
6792,1800420769,2
389,1808418750,4
4928,1808429955,1
4646,1800185081,4
3398,1808405308,3
2092,1808439408,5
517,1800260807,5
4395,1800420003,4
4400,1808429384,3
6054,1802953401,3
4897,1808405428,5
6441,1800019822,5
1557,1808420230,1
2899,1800444945,5
2961,1800148554,5
6463,1807816352,4
5291,1800304187,3
6607,1807592188,4
3278,1800018632,4
4847,1800018676,5
4570,1800341625,4
4167,1808404659,3
4897,1807428853,5
5424,1808429955,4
2877,1804383559,1
2585,1800080795,5
1263,1808403329,4
3997,1800254903,5
990,1800018938,2
749,1800040961,5
3043,1808467432,3
432,1800341941,5
2759,1800019214,5
3275,1807634516,4
1401,1807438892,5
6670,1807537463,3
7450,1808404306,5
3144,1807816319,5
985,1800072614,5
6362,1808404659,5
1682,1808463502,5
1219,1800129125,5
5988,1808428820,4
990,1807657647,5
1565,1800180295,5
3905,1808465610,4
1053,1808404549,5
6092,1808414381,5
743,1804738128,5
4108,1804738128,5
1256,1800050014,5
1717,1808435941,5
1732,1808405308,3
845,1800350977,5
2134,1800183107,1
6554,1800040364,5
6792,1800019483,4
3196,1800230677,1
1632,1800072405,4
1430,1808412549,5
4413,1804476698,2
6892,1808406133,5
7519,1800025816,5
3254,1804738128,5
1945,1800107656,5
6792,1807859432,2
6748,1800253724,5
5157,1800212379,5
4436,1800021566,5
1803,1808420230,1
5533,1808405428,5
4098,1800353555,5
6974,1808465610,5
2857,1807733433,5
7362,1804861082,4
2005,1800263264,4
4606,1807812168,5
7426,1800071079,5
6998,1800197968,4
3717,1808402795,5
3002,1807879445,4
7004,1808404459,4
3633,1800021513,5
543,1808404659,3
7149,1808404398,1
1546,1804104826,4
2270,1807733433,3
2625,1800024141,5
7226,1800420003,4
3812,1802753013,5
3185,1800019665,5
3653,1808418721,3
5093,1800216475,1
5083,1800019304,5
2278,1808449510,3
214,1807839027,4
4154,1808414381,4
7467,1808403441,1
7567,1800350977,4
2481,1800216534,5
7084,1808403441,5
3166,1800125964,5
1611,1808415480,1
2857,1808404170,1
4303,1800350986,3
1997,1800167237,1
409,1800269215,5
916,1808403329,4
7551,1804738128,5
3833,1800253724,5
6792,1800177420,4
2803,1800019955,3
7305,1800240281,5
2570,1800353749,5
6008,1803454613,4
2542,1808405650,5
3600,1800024275,5
2599,1807879445,5
3155,1804383672,5
5737,1808405428,5
4795,1800026398,5
3499,1802953401,5
1727,1808440470,5
5116,1808405708,1
5431,1807428853,5
6984,1800195932,5
1584,1808405428,5
3645,1800212379,1
258,1800275609,5
1243,1800069610,1
1568,1804104796,4
1074,1807816319,3
3082,1808402795,3
2616,1808406133,4
5981,1800223031,5
5896,1808403441,5
6998,1800139768,5
4008,1807426884,5
2585,1800115915,4
2511,1800133279,5
5455,1808405250,4
5931,1808435941,5
5802,1800137370,4
509,1800181940,3
6285,1807432594,5
1784,1808405417,5
431,1800035758,5
498,1800243172,4
5259,1800020102,5
7168,1800444945,5
423,1808405428,5
5413,1800020107,4
5305,1808405757,5
1085,1807432594,5
2567,1807537463,5
2898,1800353817,5
4548,1800054077,3
9,1807592188,4
6119,1808418410,4
5915,1800019594,5
4711,1807537463,5
5059,1807599125,5
7107,1808404450,1
3378,1800057086,3
86,1808405428,5
2911,1800022654,4
2582,1808405417,5
3091,1808405417,5
5421,1802821120,5
7266,1807776045,3
4733,1808402795,4
7543,1807839027,4
4683,1807428853,4
4012,1800231636,4
5237,1800019594,5
3197,1808428820,4
6840,1808431865,5
4341,1808431865,4
2516,1803454613,4
5658,1800019594,5
3286,1808443070,5
345,1808396025,3
2408,1808403030,5
5824,1800420528,4
2645,1808405757,4
4570,1800141486,5
5551,1808414381,4
3780,1808450790,5
2289,1808410341,4
323,1800195932,4
6511,1808405428,5
5206,1800118796,4
2998,1808409330,1
7220,1800100997,4
432,1800019187,5
722,1800019594,4
1501,1808405250,5
7545,1807993019,4
1060,1800354130,5
6820,1807438736,4
1437,1800121659,5
5118,1807745512,1
2340,1808403030,1
4136,1808402795,2
2658,1800420769,4
1436,1800237612,5
4920,1802771069,4
1410,1807733433,4
6454,1804383744,5
3022,1802813191,3
1185,1808403030,1
2875,1807737097,5
6757,1800021959,3
6802,1807428853,5
3241,1800023786,5
2643,1804104796,5
6661,1804851376,4
3154,1808405428,5
5245,1804094774,4
5558,1800024386,4
7584,1804516780,5
7097,1800321928,5
4636,1800175415,3
3833,1800072405,5
6740,1808409320,5
4289,1804738128,5
3960,1808429384,3
3222,1800207913,5
4699,1807812168,4
6748,1808439458,5
2071,1807799955,5
2504,1800096103,4
5451,1808416901,3
4874,1804578215,5
4885,1807733433,4
6063,1800111258,5
7339,1808435938,5
1126,1800352372,3
2046,1808416901,4
3405,1808414381,5
1384,1808421393,5
1628,1800020044,2
4426,1808440470,5
6383,1808421437,5
6520,1808403030,5
3237,1807428940,3
4806,1808411901,3
2857,1802761123,5
2234,1800254747,5
6792,1800234160,4
1547,1804090603,4
345,1808416650,4
2686,1807457668,5
6389,1800020928,4
7273,1804383671,3
3413,1800022345,4
3910,1800023347,5
7249,1807799955,5
6854,1800175507,1
2356,1800196665,4
6465,1800084718,4
7527,1808412294,5
4319,1800021188,2
7234,1808467432,4
2784,1800020333,4
3524,1808404659,1
3777,1804383575,5
6792,1800024981,4
1330,1800080795,5
7636,1802821120,5
2567,1804476866,4
3364,1808403329,5
4283,1808409407,4
321,1800254597,5
131,1800182293,4
2375,1808466103,3
4847,1804364755,4
3108,1808403836,4
5649,1808412410,5
5837,1800026145,5
5745,1803454613,4
2526,1808429955,1
3382,1800419988,4
432,1800072900,5
2378,1808405417,4
5201,1800249488,5
2641,1808416901,4
4263,1808418721,4
3802,1807428619,4
1441,1800198344,4
4982,1808402795,5
2042,1808431618,4
1913,1800183637,5
7347,1808403329,4
2765,1800022996,5
6840,1808443070,4
7041,1808406133,5
668,1807993019,3
2675,1800025129,2
1726,1800019506,5
276,1808440470,4
2758,1800074071,1
3845,1804322789,4
5721,1808404170,1
3225,1808403329,3
3073,1800022060,5
6671,1808403981,4
5868,1808435941,5
1163,1800232270,1
6170,1808404300,2
2693,1800420528,5
4350,1800245898,5
848,1807432594,4
1423,1805535166,5
87,1808418970,5
907,1804383575,5
1904,1807537463,5
2421,1803453994,5
7475,1805535156,4
3014,1800093913,5
7023,1808405757,5
3434,1800223031,5
5924,1800021618,5
3335,1807816319,1
853,1800444945,1
369,1800023416,4
1168,1800352372,5
744,1808405250,5
6736,1803453994,4
126,1800422561,5
4899,1808418671,4
6748,1800348570,5
1070,1807733614,5
1672,1807993019,5
5146,1800019487,5
229,1800321103,4
7267,1808417780,5
990,1800095492,4
990,1800068037,5
2988,1804090603,4
6201,1808396025,4
2873,1802956884,4
4532,1800420000,5
2390,1800420528,3
6455,1808421437,4
42,1808437039,5
2481,1800231636,4
3523,1800353825,3
6792,1800052326,4
952,1800070006,5
1797,1808418721,1
2511,1800041153,5
6096,1800215641,4
1059,1808437039,5
2616,1808428820,3
7129,1808435938,5
5137,1808406133,5
6792,1800027621,5
5725,1808406133,5
5295,1807592188,2
3961,1800155613,4
71,1807426893,5
4810,1808405757,2
6976,1808412549,4
1476,1807428619,5
104,1808420114,2
5156,1808403441,5
850,1800128562,5
3968,1808429384,3
3805,1803454613,4
1593,1808431865,5
3881,1800249529,5
506,1804763109,4
789,1800245686,5
565,1808405417,5
3398,1800353483,4
4325,1800018676,4
6230,1807776058,5
459,1807432594,5
2890,1800353749,5
6756,1800296784,5
4894,1808403329,4
1530,1808443070,5
6913,1808439458,2
6209,1807993019,4
7563,1800018578,4
1467,1800082735,5
5156,1800021531,5
1607,1808402795,3
6908,1800142010,4
5206,1800062852,5
5192,1808405417,4
6162,1807432594,5
6065,1800125435,5
6681,1800026145,5
1667,1808403030,4
1656,1808405428,4
5248,1807537463,5
1963,1800104240,4
103,1800021319,4
1592,1800293549,5
6099,1805535166,3
990,1800050014,4
3816,1808439458,2
4244,1808412006,5
6719,1804713420,5
3513,1800086411,5
3927,1807784227,4
5888,1808416901,2
1115,1800080788,5
7440,1800060285,5
2432,1807776036,4
1534,1800041499,5
6334,1800191883,5
6171,1800190862,5
6404,1808404170,1
5123,1800019842,2
4402,1800252497,4
5314,1800359665,2
1848,1800061638,5
5805,1800139980,5
4048,1808416901,4
2567,1800352350,5
6941,1807784298,5
5647,1808404010,3
6450,1800261144,4
2025,1800354125,3
4540,1808403030,1
2436,1807432594,5
782,1800243949,5
5473,1808415480,4
5849,1800238182,3
4995,1805540029,4
7509,1800020107,3
4909,1808429384,1
5753,1808416901,5
4338,1808438656,3
3014,1800033734,5
1027,1804476872,2
5519,1808405428,1
4093,1800127408,1
5816,1808406133,5
4979,1800022089,2
3030,1800109797,5
2230,1807428619,3
5206,1800238182,4
1198,1808405428,5
4997,1800121659,5
3010,1808414381,4
4045,1802761123,5
2761,1808404537,1
6083,1800180950,5
3470,1800444945,5
4953,1808403742,4
1111,1800419988,2
5269,1808429384,5
1035,1808412410,5
6148,1800216534,5
4455,1807592188,5
1321,1808416650,5
3280,1800405754,5
131,1800217722,4
3634,1807839027,4
354,1800021531,5
1853,1807592188,4
7134,1807745519,5
5612,1800270756,3
4572,1800020361,2
413,1808410707,3
6475,1808402795,4
1964,1800113271,1
17,1808465610,4
6463,1800353749,5
5992,1807428853,5
2997,1808404841,4
7320,1808405308,4
3736,1808406642,5
432,1800019711,5
4527,1808465610,4
6504,1800111258,5
5849,1800147492,4
1863,1807776024,5
460,1800117744,5
3661,1800124802,2
5011,1802443561,5
1968,1800024300,5
3014,1800112116,5
1911,1807743620,5
6736,1807485310,4
1267,1800044029,5
5302,1808412006,1
1172,1800350465,5
4964,1808409321,1
5252,1800140642,5
943,1807993019,3
5404,1807592188,4
3539,1804738128,5
3569,1800022996,5
2292,1808403441,5
4146,1800093660,5
7304,1808474115,5
7617,1807993019,3
649,1800020928,5
6610,1800019214,4
3599,1808437167,5
3265,1807839027,1
4431,1808406133,5
5904,1808405428,3
3376,1804476882,5
5357,1808406642,5
483,1807839027,4
5728,1800398579,5
1547,1800019297,5
7076,1807993019,4
4795,1800047330,4
6792,1800266506,3
837,1807592188,4
2332,1800351534,4
331,1808416650,1
6800,1807537463,5
3141,1808396403,2
3702,1800420769,4
7513,1808406133,4
4018,1800217371,5
2242,1808403236,5
2437,1807816345,4
6934,1800019594,5
6690,1807428619,4
5404,1807839027,4
5322,1808465610,5
4048,1807592188,5
237,1800353817,5
5750,1800267910,5
4963,1800228066,5
3619,1808406133,5
7184,1808405886,4
7484,1804383585,5
7322,1800421128,4
952,1800072405,5
3582,1808405428,5
2401,1800177201,4
584,1800341113,5
5089,1808403981,4
3221,1808403030,5
3791,1800049017,4
5223,1800116994,5
294,1804738128,4
1480,1807736420,5
1512,1800064266,5
4388,1808404477,5
4950,1800114768,5
476,1800136186,4
2297,1800073541,5
6161,1800267910,5
6624,1800340322,5
7591,1800024744,5
4645,1807600137,1
2511,1800099797,5
3488,1807839027,2
3523,1800025486,5
3813,1808403329,4
5997,1800184255,4
5550,1808437167,1
5507,1807839027,4
6332,1800202853,5
950,1800018665,4
3750,1808404010,5
4163,1800078490,5
5471,1808405417,5
2242,1800018639,5
512,1808403329,5
6348,1808405650,5
5264,1804133339,5
1045,1800025331,3
6325,1800245686,4
3619,1808403981,5
2344,1808432813,4
4590,1800049346,1
7592,1802443561,5
3059,1804318786,5
1087,1807592188,5
131,1808396013,4
4523,1800080788,4
4871,1808405417,5
3464,1808405428,4
3488,1804486105,4
754,1800019116,5
5186,1804104796,5
4984,1804861086,5
3520,1808403981,3
3783,1800213791,3
2899,1800019512,5
5206,1800120730,4
2111,1808403981,5
1554,1800110487,4
4324,1807809243,4
511,1807599125,4
4402,1800272228,3
4636,1800340817,4
5300,1804104826,4
3433,1808437039,4
2417,1808414381,1
5872,1800154968,5
4178,1804580258,4
951,1808403329,4
3321,1807745519,4
5895,1808411888,5
7287,1808414381,1
1319,1808440470,4
1749,1808416901,4
571,1808403329,4
3185,1800181292,4
131,1800060578,3
1183,1800264356,5
5087,1800228066,5
6450,1800046058,5
2925,1807432594,5
1387,1800154944,1
5291,1800022700,5
828,1808429955,3
6667,1800019457,5
115,1800166123,1
4390,1808437167,5
4571,1800276278,1
3008,1808412006,4
4802,1800019304,5
4190,1800552752,5
6792,1800023909,3
3819,1800070783,4
6539,1807784227,4
7175,1807428619,5
1391,1808463512,4
853,1800020333,1
4324,1800244920,4
2046,1808402795,4
6528,1807645166,5
1515,1808478049,4
4949,1800060947,3
4375,1800340927,5
2356,1800236989,3
984,1808465610,1
2548,1804749964,4
7343,1807866495,4
412,1807537463,5
4476,1800121659,5
6273,1800155580,1
680,1805540029,4
6438,1800023786,5
4660,1804133346,3
2564,1807592188,1
3968,1800020333,4
5204,1804713420,4
4178,1808440470,4
134,1808405428,5
6596,1800020133,5
5522,1808404439,3
1437,1804738128,5
2676,1800164581,5
5864,1800352372,4
3369,1808404742,5
6342,1800245313,5
6915,1804713423,5
2331,1808465610,5
6729,1808404889,4
7233,1808404742,5
1882,1804738128,5
5151,1800018600,4
5206,1800123444,4
3395,1800193151,4
2326,1808437167,1
713,1800022581,5
4284,1808404477,4
2191,1807432594,5
4956,1808403030,5
6692,1807743620,5
2624,1808421437,5
1945,1807437044,4
1259,1808404541,4
3206,1808418750,5
4933,1804738128,5
6441,1808405428,5
7385,1808406634,5
712,1808404300,3
2390,1800020455,4
1186,1805535166,4
4523,1800024141,5
6027,1808437039,5
7119,1807566956,5
6202,1800414569,5
804,1808410707,3
84,1805535145,2
3423,1807428853,4
431,1804861092,5
4402,1800018669,3
4102,1800026404,5
1389,1800227659,5
1401,1800148944,5
3733,1808403143,1
460,1800174285,1
5060,1807473644,2
5982,1808405428,5
6748,1800019098,5
1369,1800115274,5
2356,1800169436,4
5116,1804090603,4
2699,1807839027,3
34,1800019594,5
2651,1808429384,5
2244,1800197968,5
7262,1808405250,5
4583,1808404622,1
3791,1804104826,4
681,1808416901,4
2976,1807812168,4
5570,1808405417,5
6384,1800140642,5
6117,1805540029,5
3954,1800178634,5
7309,1808418750,5
773,1802443561,5
2950,1808404477,3
7057,1804738128,5
1381,1808405428,4
2103,1800245686,5
7450,1800019927,4
5839,1800018676,4
2849,1808403329,4
6980,1808412549,4
1258,1800054624,5
5584,1800340431,5
3604,1808451090,4
5849,1808411888,5
5715,1800030906,5
7118,1808406133,4
6877,1800168210,3
4402,1800018632,5
6807,1808405417,5
2390,1800020267,4
4967,1800196284,1
6562,1800100636,5
7056,1800021618,5
1657,1800296784,5
95,1800353545,3
3928,1808405757,4
4319,1800110164,4
1204,1808429530,5
7024,1800265892,5
6888,1808429384,5
2997,1800241471,5
6188,1805535170,5
3397,1800261957,4
1165,1800353983,5
3801,1800022581,4
3056,1800116994,5
6284,1808403981,4
5038,1800080788,5
7176,1800183502,5
5441,1800323553,4
4319,1800264849,4
291,1808405757,5
6062,1800133984,5
1894,1803471098,1
3488,1800259390,4
6199,1808465878,5
131,1800063562,4
2734,1808437039,5
1355,1800026767,5
1089,1808429955,3
3770,1800097492,5
5234,1808409330,3
4115,1800119695,3
5976,1808456270,5
2390,1800018810,4
6465,1807428619,5
2172,1800178989,4
4571,1800202853,5
3429,1800061638,1
4459,1807591052,5
2791,1808435494,3
4293,1808405886,4
924,1800116994,5
6877,1800321980,1
3965,1808405428,5
1797,1808414381,3
6064,1800258858,5
5051,1808402918,5
2244,1807879445,5
5206,1800056641,4
5747,1800026398,4
460,1800074597,4
7181,1807428619,4
5707,1807816319,4
5510,1800354108,5
369,1800253215,4
899,1807432836,5
3869,1800375252,1
6753,1800340927,5
4621,1808405417,5
208,1804555483,5
6792,1800222974,3
1780,1804133346,5
5824,1800022581,4
1053,1808409330,4
2351,1808405428,5
1441,1800170847,5
4416,1800031688,1
6748,1807733710,5
6844,1800122103,5
1214,1808465610,4
7362,1800071669,4
4042,1808421437,5
1506,1800096952,4
6922,1807634444,5
15,1808465775,3
1391,1808498798,3
60,1808403329,5
5206,1800034048,4
7168,1800242421,5
1547,1807537463,4
1281,1808465495,5
1944,1808404450,5
1763,1807839027,4
4523,1807599125,5
6054,1800353749,5
2977,1800061638,5
3063,1800172626,3
4772,1800209781,1
2977,1800159233,5
1475,1800019191,4
6488,1808404170,1
5567,1808403030,3
5077,1800020333,5
7395,1808416901,3
3367,1800354130,5
483,1800175292,4
1400,1800107294,1
3281,1804851376,5
6210,1800123803,5
4826,1807432594,5
4408,1804516780,3
2242,1800019267,3
6539,1807634180,3
5150,1807816302,5
2390,1800020715,5
517,1800018639,5
6127,1808437039,1
6792,1800100203,4
2081,1800049735,5
4920,1808405417,4
4983,1800421139,4
1207,1802761041,5
7319,1807993019,5
5760,1800182207,5
1296,1808440470,4
4996,1808403742,1
4830,1802771072,4
1209,1808405650,4
5945,1807592188,1
5201,1800022278,5
430,1807537463,5
1519,1808416901,5
7276,1800023786,5
4024,1800310038,4
2133,1800354130,5
1792,1800353571,5
2390,1800086234,5
2827,1800022345,5
431,1800081465,5
2764,1808396460,4
6525,1800019080,2
3011,1800419988,4
1381,1808465610,5
5203,1808478049,5
3577,1808412549,5
6522,1800242003,4
3904,1807428853,4
4,1808418671,3
6862,1808403981,4
3488,1800026671,4
3096,1803471119,5
5562,1800206673,5
6668,1800135810,5
1306,1800087601,5
4612,1808465610,5
1853,1808440470,5
7519,1800361264,5
1282,1800354770,5
1440,1800421139,5
3238,1800021505,5
3355,1807428619,4
4325,1807428853,5
5728,1800217075,5
509,1807485310,4
6723,1804892925,5
952,1800064266,5
3189,1808405886,1
298,1808405515,4
3030,1805540036,5
2244,1807455538,4
4558,1808465610,4
3115,1808405250,4
4154,1807816319,4
6106,1808443070,5
134,1800249953,5
6120,1808404439,5
2690,1800121659,4
1608,1800098978,5
3648,1807428619,4
2791,1807816319,3
1433,1800295930,1
790,1808429384,5
4295,1808403441,5
6441,1804476862,4
1873,1808404622,5
283,1800026398,4
7553,1800074038,5
3579,1808465610,4
1216,1800025652,5
2390,1807816915,3
3558,1808404742,3
2262,1800228066,5
5510,1800379216,1
5908,1804856734,5
3520,1800019616,4
6290,1800018867,5
6186,1800080788,5
4562,1800111968,5
3638,1808415480,5
4964,1803471098,4
509,1800278821,3
226,1808465495,4
1635,1808418750,4
6996,1808405428,5
2381,1808437167,3
2532,1800022115,1
4722,1808403329,4
3625,1808474115,5
4402,1800351979,4
2023,1805540029,4
1347,1807859491,3
498,1802813196,5
4319,1800291767,3
2928,1800062915,5
5709,1807634506,2
